LinkId,Geometry
74520,"LINESTRING(356117.26975 6687801.56015,356114.07160 6687800.27579,356111.31179 6687798.96617,356101.63561 6687793.03722,356092.17981 6687785.53792,356085.38147 6687778.23040,356079.95783 6687772.14542,356074.71593 6687764.21416,356073.17361 6687761.39913,356070.32614 6687756.20042,356066.69932 6687749.97853)"
74521,"LINESTRING(356066.69932 6687749.97853,356070.32614 6687756.20042,356073.17361 6687761.39913,356074.71593 6687764.21416,356079.95783 6687772.14542,356085.38147 6687778.23040,356092.17981 6687785.53792,356101.63561 6687793.03722,356111.31179 6687798.96617,356114.07160 6687800.27579,356117.26975 6687801.56015)"
74522,"LINESTRING(356211.99983 6687800.98665,356207.57993 6687802.97695,356197.84514 6687806.95348,356186.74133 6687810.46372,356178.70489 6687812.46212,356171.91728 6687813.49849,356170.39253 6687813.61972,356164.71612 6687814.06915,356157.18209 6687814.25845,356147.07976 6687813.17160,356141.82463 6687811.98349,356140.33968 6687811.47937,356136.95131 6687810.18370)"
74523,"LINESTRING(356136.95131 6687810.18370,356140.33968 6687811.47937,356141.82463 6687811.98349,356147.07976 6687813.17160,356157.18209 6687814.25845,356164.71612 6687814.06915,356170.39253 6687813.61972,356171.91728 6687813.49849,356178.70489 6687812.46212,356186.74133 6687810.46372,356197.84514 6687806.95348,356207.57993 6687802.97695,356211.99983 6687800.98665)"
74632,"LINESTRING(357297.08256 6688430.40484,357288.98689 6688453.01062,357287.83651 6688455.29077,357281.91221 6688467.91418)"
74982,"LINESTRING(355238.17100 6687277.63425,355243.33828 6687271.24973)"
75772,"LINESTRING(355970.25895 6687061.14385,355967.24997 6687067.35877,355964.51957 6687073.01246,355959.99732 6687078.23539,355930.24833 6687094.32522,355895.01771 6687111.62133,355884.80344 6687116.63843,355846.04317 6687135.58475)"
75802,"LINESTRING(355424.52723 6688186.92080,355431.99884 6688185.78842,355439.51476 6688184.89827,355479.92742 6688185.25751,355488.33493 6688186.80823,355496.50669 6688190.84258,355497.66691 6688191.63232,355508.79833 6688199.25649)"
7634,"LINESTRING(354870.57583 6688149.78338,354864.96153 6688152.08857,354861.59290 6688154.15262,354858.65647 6688156.34743,354855.55397 6688159.34183,354853.71642 6688161.39521,354850.08591 6688167.19059,354843.00513 6688180.06158,354831.21125 6688201.11599,354826.35190 6688209.78630)"
7635,"LINESTRING(354826.35190 6688209.78630,354831.21125 6688201.11599,354843.00513 6688180.06158,354850.08591 6688167.19059,354853.71642 6688161.39521,354855.55397 6688159.34183,354858.65647 6688156.34743,354861.59290 6688154.15262,354864.96153 6688152.08857,354870.57583 6688149.78338)"
7719,"LINESTRING(356991.08173 6687494.79524,356991.81151 6687493.50718,356995.36383 6687485.78182)"
7774,"LINESTRING(356269.67753 6687908.32475,356259.32020 6687900.83262)"
7775,"LINESTRING(356281.64045 6687912.88725,356284.96849 6687918.40327)"
7776,"LINESTRING(356284.96849 6687918.40327,356281.64045 6687912.88725)"
79080,"LINESTRING(354161.35724 6688091.88562,354170.82709 6688092.78324,354178.28941 6688093.45230,354184.01099 6688093.65480,354189.67216 6688092.81493,354195.95876 6688090.33662,354201.02108 6688087.40633,354204.82175 6688085.47263,354209.20337 6688083.75006,354212.64622 6688082.83848,354215.95028 6688082.27985,354219.27555 6688082.08717,354223.31473 6688082.17579,354299.94095 6688089.01845,354383.04706 6688096.85531,354415.90156 6688099.97057,354514.01861 6688109.07621,354622.32049 6688119.12940,354697.77396 6688125.91145)"
79081,"LINESTRING(354697.77396 6688125.91145,354845.84365 6688139.59798,354849.40171 6688140.41580,354852.70045 6688141.99409,354859.46751 6688143.49417)"
79720,"LINESTRING(355828.34688 6688643.08920,355829.38483 6688643.20735,355832.75751 6688643.58026,355859.61527 6688648.36201,355870.63720 6688652.53286)"
80665,"LINESTRING(356738.20135 6688016.50548,356744.00540 6688013.40123,356747.76815 6688013.69660,356750.94636 6688014.77104)"
80666,"LINESTRING(356750.94636 6688014.77104,356753.62891 6688016.71957,356755.59962 6688019.34324,356756.74562 6688023.31609)"
80836,"LINESTRING(355921.25445 6687856.84008,355925.70977 6687852.96720,355939.22697 6687840.68342,355952.22104 6687830.10989)"
81350,"LINESTRING(356917.58768 6688494.82474,356921.61578 6688490.50987,356924.51556 6688487.40586,356926.33600 6688485.30962,356935.94583 6688474.82153,356939.15927 6688470.84279,356942.71965 6688464.06258,356943.35668 6688462.74646,356953.99095 6688441.06230,356957.06873 6688434.85502,356963.83813 6688421.24808,356979.02289 6688390.74643,356992.93932 6688360.99643,356995.37650 6688357.22924,357000.79969 6688349.21827)"
81351,"LINESTRING(357000.79969 6688349.21827,356995.37650 6688357.22924,356992.93932 6688360.99643,356979.02289 6688390.74643,356963.83813 6688421.24808,356957.06873 6688434.85502,356953.99095 6688441.06230,356943.35668 6688462.74646,356942.71965 6688464.06258,356939.15927 6688470.84279,356935.94583 6688474.82153,356926.33600 6688485.30962,356924.51556 6688487.40586,356921.61578 6688490.50987,356917.58768 6688494.82474)"
81362,"LINESTRING(356332.13427 6687990.97738,356329.12527 6688001.66485,356328.22525 6688013.55489,356331.65820 6688038.66912)"
81363,"LINESTRING(356331.65820 6688038.66912,356328.22525 6688013.55489,356329.12527 6688001.66485,356332.13427 6687990.97738)"
81364,"LINESTRING(356331.65820 6688038.66912,356331.56780 6688048.55433,356330.91625 6688052.90879,356328.26719 6688057.60081,356322.65455 6688062.70828,356316.44041 6688064.61270,356309.22113 6688064.99510,356299.16195 6688063.72751,356267.21252 6688059.70425,356258.64056 6688060.29814,356250.87176 6688064.96244,356247.22694 6688074.21795,356241.09382 6688145.71179,356239.91292 6688158.11871)"
81365,"LINESTRING(356239.91292 6688158.11871,356241.09382 6688145.71179,356247.22694 6688074.21795,356250.87176 6688064.96244,356258.64056 6688060.29814,356267.21252 6688059.70425,356299.16195 6688063.72751,356309.22113 6688064.99510,356316.44041 6688064.61270,356322.65455 6688062.70828,356328.26719 6688057.60081,356330.91625 6688052.90879,356331.56780 6688048.55433,356331.65820 6688038.66912)"
81536,"LINESTRING(355901.57240 6687882.93090,355889.72220 6687891.90318,355871.00614 6687903.70805)"
81558,"LINESTRING(355894.69959 6687879.98934,355921.25445 6687856.84008)"
81559,"LINESTRING(355930.89374 6687860.02271,355924.69927 6687865.16411,355916.97163 6687871.59553,355901.57240 6687882.93090)"
81893,"LINESTRING(356995.43845 6688769.55829,357006.70950 6688771.35812,357011.90541 6688772.19430,357085.90677 6688784.56336,357104.66810 6688788.60317,357112.23610 6688789.29200,357116.58729 6688788.88619,357121.16009 6688788.37864)"
81894,"LINESTRING(357121.16009 6688788.37864,357116.58729 6688788.88619,357112.23610 6688789.29200,357104.66810 6688788.60317,357085.90677 6688784.56336,357011.90541 6688772.19430,357006.70950 6688771.35812,356995.43845 6688769.55829)"
81895,"LINESTRING(356985.84268 6688768.01820,356995.43845 6688769.55829)"
81896,"LINESTRING(356995.43845 6688769.55829,356985.84268 6688768.01820)"
8214,"LINESTRING(356257.07617 6687878.19782,356259.77186 6687884.45120)"
8215,"LINESTRING(356259.77186 6687884.45120,356257.07617 6687878.19782)"
8216,"LINESTRING(356269.64466 6687890.90312,356276.61818 6687897.17714)"
8217,"LINESTRING(356257.33691 6687885.22564,356259.77186 6687884.45120)"
8218,"LINESTRING(356259.77186 6687884.45120,356260.31526 6687884.27526,356263.43563 6687884.47382,356266.27849 6687885.77872,356268.44000 6687888.02408,356269.64466 6687890.90312)"
8219,"LINESTRING(356269.64466 6687890.90312,356269.71014 6687894.01467,356268.64303 6687896.94667,356266.91202 6687899.01570,356264.62749 6687900.42679,356262.00222 6687901.05643,356259.32020 6687900.83262)"
8220,"LINESTRING(356259.32020 6687900.83262,356256.84033 6687899.77384,356254.81965 6687897.99879,356253.37463 6687895.42288)"
8221,"LINESTRING(356253.37463 6687895.42288,356254.81965 6687897.99879,356256.84033 6687899.77384,356259.32020 6687900.83262,356262.00222 6687901.05643,356264.62749 6687900.42679,356266.91202 6687899.01570,356268.64303 6687896.94667,356269.71014 6687894.01467,356269.64466 6687890.90312,356268.44000 6687888.02408,356266.27849 6687885.77872,356263.43563 6687884.47382,356260.31526 6687884.27526,356259.77186 6687884.45120,356257.33691 6687885.22564)"
8222,"LINESTRING(356273.64802 6687898.13817,356276.61818 6687897.17714)"
8223,"LINESTRING(356276.61818 6687897.17714,356279.74609 6687897.37527,356282.58139 6687898.68062,356283.35547 6687899.48162)"
8224,"LINESTRING(356283.35547 6687899.48162,356284.75044 6687900.92555,356285.94754 6687903.80503,356286.01301 6687906.91657,356284.94590 6687909.84858,356283.22244 6687911.91716,356281.64045 6687912.88725)"
8225,"LINESTRING(356281.64045 6687912.88725,356280.93035 6687913.32868,356278.30508 6687913.95832,356275.62308 6687913.73450,356273.14321 6687912.67572,356271.12254 6687910.90066,356269.67753 6687908.32475)"
8226,"LINESTRING(356269.67753 6687908.32475,356271.12254 6687910.90066,356273.14321 6687912.67572,356275.62308 6687913.73450,356278.30508 6687913.95832,356280.93035 6687913.32868,356281.64045 6687912.88725,356283.22244 6687911.91716,356284.94590 6687909.84858,356286.01301 6687906.91657,356285.94754 6687903.80503,356284.75044 6687900.92555,356283.35547 6687899.48162,356282.58139 6687898.68062,356279.74609 6687897.37527,356276.61818 6687897.17714,356273.64802 6687898.13817)"
8227,"LINESTRING(356284.96849 6687918.40327,356290.09673 6687926.47475,356304.35785 6687948.42858,356313.44249 6687957.12893)"
8228,"LINESTRING(356313.44249 6687957.12893,356304.35785 6687948.42858,356290.09673 6687926.47475,356284.96849 6687918.40327)"
8229,"LINESTRING(356313.44249 6687957.12893,356323.04496 6687965.20979,356338.56295 6687974.36302)"
8230,"LINESTRING(356338.56295 6687974.36302,356323.04496 6687965.20979,356313.44249 6687957.12893)"
8231,"LINESTRING(356338.56295 6687974.36302,356343.09407 6687976.14929,356378.93839 6687993.42244,356425.72926 6688017.76483)"
8232,"LINESTRING(356425.72926 6688017.76483,356378.93839 6687993.42244,356343.09407 6687976.14929,356338.56295 6687974.36302)"
82370,"LINESTRING(357495.05972 6688699.04684,357491.96677 6688696.54301,357490.86921 6688695.64917,357489.04079 6688694.17423,357486.25783 6688691.91962)"
82371,"LINESTRING(357486.25783 6688691.91962,357489.04079 6688694.17423,357490.86921 6688695.64917,357491.96677 6688696.54301,357495.05972 6688699.04684)"
82419,"LINESTRING(354425.85140 6688703.96657,354499.57594 6688729.19322,354501.31599 6688729.78230,354504.18305 6688730.71780,354522.83374 6688736.20246)"
83866,"LINESTRING(357431.69706 6688402.23676,357344.02144 6688359.88493,357334.24239 6688355.16162)"
83867,"LINESTRING(357334.24239 6688355.16162,357344.02144 6688359.88493,357431.69706 6688402.23676)"
84053,"LINESTRING(354841.08578 6688644.74019,354847.90307 6688644.23459,354918.36856 6688641.71670,354920.21661 6688641.42067,354925.43970 6688639.43854)"
84054,"LINESTRING(354925.43970 6688639.43854,354920.21661 6688641.42067,354918.36856 6688641.71670,354847.90307 6688644.23459,354841.08578 6688644.74019)"
84057,"LINESTRING(354858.85969 6688486.41949,354862.59437 6688486.49276,354899.48033 6688489.22159,354934.79861 6688491.85216,354940.93693 6688492.32054,354971.22507 6688494.89728,354977.47957 6688495.67052,354988.78762 6688496.64113)"
84058,"LINESTRING(354988.78762 6688496.64113,354977.47957 6688495.67052,354971.22507 6688494.89728,354940.93693 6688492.32054,354934.79861 6688491.85216,354899.48033 6688489.22159,354862.59437 6688486.49276,354858.85969 6688486.41949)"
84059,"LINESTRING(354988.78762 6688496.64113,355032.84179 6688500.21359,355071.43423 6688502.95608,355075.75104 6688503.26286)"
84060,"LINESTRING(355075.75104 6688503.26286,355071.43423 6688502.95608,355032.84179 6688500.21359,354988.78762 6688496.64113)"
84061,"LINESTRING(355075.75104 6688503.26286,355081.76086 6688503.73882,355083.73348 6688503.89183)"
84062,"LINESTRING(355083.73348 6688503.89183,355081.76086 6688503.73882,355075.75104 6688503.26286)"
84063,"LINESTRING(354858.85969 6688486.41949,354858.66902 6688488.36650,354858.00309 6688495.33670,354851.07469 6688573.09866)"
84064,"LINESTRING(354851.07469 6688573.09866,354858.00309 6688495.33670,354858.66902 6688488.36650,354858.85969 6688486.41949)"
84065,"LINESTRING(354851.07469 6688573.09866,354842.70456 6688639.03889,354841.08578 6688644.74019)"
84066,"LINESTRING(354841.08578 6688644.74019,354842.70456 6688639.03889,354851.07469 6688573.09866)"
84097,"LINESTRING(354780.38002 6687314.72182,354773.45001 6687276.72595,354769.31635 6687253.51090,354768.13790 6687247.55976,354765.27934 6687243.89768)"
84520,"LINESTRING(353679.22579 6687907.38764,353698.82024 6687926.72313,353711.07406 6687940.17597,353724.55285 6687955.66064,353737.18319 6687971.16118,353750.51059 6687989.13588,353760.82609 6688004.08094)"
84539,"LINESTRING(353760.82609 6688004.08094,353762.72871 6688007.07482,353766.25801 6688012.48888,353772.55052 6688022.13756,353783.58651 6688041.26889,353791.54714 6688055.36037,353799.12135 6688070.76495,353817.73203 6688112.11024,353841.71986 6688166.41746,353853.16500 6688192.47916,353862.56364 6688219.47182,353866.83436 6688236.62578,353867.69445 6688240.08071,353873.37081 6688262.90549)"
84586,"LINESTRING(357363.45729 6689061.81290,357393.17586 6688838.16375)"
85884,"LINESTRING(355919.55712 6688116.33345,355922.03442 6688109.32576,355944.76957 6688054.53142,355947.17303 6688048.74076)"
85885,"LINESTRING(355947.17303 6688048.74076,355944.76957 6688054.53142,355922.03442 6688109.32576,355919.55712 6688116.33345)"
85886,"LINESTRING(355947.17303 6688048.74076,355951.29555 6688041.07080,355965.54460 6688014.52562)"
85887,"LINESTRING(355965.54460 6688014.52562,355951.29555 6688041.07080,355947.17303 6688048.74076)"
85888,"LINESTRING(355965.54460 6688014.52562,355970.84900 6688006.44264,355987.26160 6687979.80617)"
85889,"LINESTRING(355987.26160 6687979.80617,355970.84900 6688006.44264,355965.54460 6688014.52562)"
85890,"LINESTRING(355987.26160 6687979.80617,356001.21944 6687957.80623)"
85891,"LINESTRING(356001.21944 6687957.80623,355987.26160 6687979.80617)"
85892,"LINESTRING(355853.70776 6688318.23238,355853.33621 6688321.12436,355853.17729 6688322.31291,355852.88392 6688324.58844,355851.13170 6688342.32451,355850.64664 6688347.19238,355849.49871 6688358.84095)"
85893,"LINESTRING(355849.49871 6688358.84095,355850.64664 6688347.19238,355851.13170 6688342.32451,355852.88392 6688324.58844,355853.17729 6688322.31291,355853.33621 6688321.12436,355853.70776 6688318.23238)"
85896,"LINESTRING(355885.17988 6688202.22936,355886.29394 6688198.53799,355886.57338 6688197.59840,355887.75714 6688193.66935,355898.07120 6688162.93378,355915.01461 6688126.18613,355919.55712 6688116.33345)"
85897,"LINESTRING(355919.55712 6688116.33345,355915.01461 6688126.18613,355898.07120 6688162.93378,355887.75714 6688193.66935,355886.57338 6688197.59840,355886.29394 6688198.53799,355885.17988 6688202.22936)"
86178,"LINESTRING(356987.55592 6689061.83787,356978.36848 6689060.93078,356966.27825 6689059.37840,356948.36171 6689057.49346,356935.23091 6689056.43488,356914.51470 6689056.35768,356898.15437 6689057.40971)"
86179,"LINESTRING(356898.15437 6689057.40971,356914.51470 6689056.35768,356935.23091 6689056.43488,356948.36171 6689057.49346,356966.27825 6689059.37840,356978.36848 6689060.93078,356987.55592 6689061.83787)"
86235,"LINESTRING(355944.17752 6687822.25124,355950.30558 6687821.87570,355967.74083 6687819.54655)"
86788,"LINESTRING(356418.08127 6688556.15355,356408.74596 6688551.77333,356394.90719 6688545.02668,356397.90909 6688538.43403,356401.86594 6688529.72806,356401.11123 6688526.23341,356398.17429 6688522.63076,356394.27508 6688517.45911,356391.53120 6688513.52269,356388.27879 6688505.23186,356386.94434 6688493.38148,356386.83154 6688487.73589,356386.64329 6688478.27839,356386.24460 6688472.67152)"
86798,"LINESTRING(356386.24460 6688472.67152,356393.29598 6688469.25029,356399.63691 6688464.94651,356409.13678 6688457.43453,356417.02727 6688448.70235,356423.37356 6688444.75433,356429.73153 6688443.64280,356433.02763 6688445.05519,356449.04190 6688451.92146,356465.80203 6688459.10087,356459.17789 6688472.57769,356443.69569 6688504.05481,356418.08127 6688556.15355)"
86943,"LINESTRING(355260.96563 6688531.71287,355336.30098 6688514.77717,355345.42507 6688512.72587,355380.97071 6688504.73147,355395.57869 6688499.82675)"
86944,"LINESTRING(355395.57869 6688499.82675,355380.97071 6688504.73147,355345.42507 6688512.72587,355336.30098 6688514.77717,355260.96563 6688531.71287)"
86945,"LINESTRING(354313.30350 6687854.85831,354393.01730 6687850.28587,354396.21422 6687850.10073)"
86946,"LINESTRING(354396.21422 6687850.10073,354393.01730 6687850.28587,354313.30350 6687854.85831)"
86966,"LINESTRING(354311.25768 6687940.23792,354305.25641 6687943.45615,354297.45190 6687944.99864,354181.59157 6687951.27754,354155.36095 6687952.69749,354139.14602 6687947.55110,354128.46335 6687939.46943,354121.91897 6687932.13816,354112.64432 6687914.07245,354092.69473 6687875.24063,354071.94063 6687834.83105,354035.29053 6687759.47166,354031.74364 6687745.37991)"
86967,"LINESTRING(354031.74364 6687745.37991,354035.29053 6687759.47166,354071.94063 6687834.83105,354092.69473 6687875.24063,354112.64432 6687914.07245,354121.91897 6687932.13816,354128.46335 6687939.46943,354139.14602 6687947.55110,354155.36095 6687952.69749,354181.59157 6687951.27754,354297.45190 6687944.99864,354305.25641 6687943.45615,354311.25768 6687940.23792)"
